source,database,original_index,confidence,check,detail,question,cypher,typeql
synthetic-1,companies,483,high,cypher_wrong_direction,Cypher has (Person)-[:HAS_INVESTOR]->(Organization) but schema says Organization->Person,Who are the top 3 investors in the tech industry?,"MATCH (i:Person)-[:HAS_INVESTOR]->(o:Organization)-[:HAS_CATEGORY]->(c:IndustryCategory)
WHERE c.name CONTAINS 'Tech'
WITH i, count(o) as investments
ORDER BY investments DESC
LIMIT 3
RETURN i.name as investor, investments","match
  $i isa person;
  $o isa organization;
  $c isa industry_category;
  (investor: $i, organization: $o) isa invested_in;
  $c has industry_category_name $c_industry_category_name;
  $c_industry_category_name contains ""Tech"";
  (organization: $o, category: $c) isa in_category;
reduce $investments = count($o) groupby $i;
sort $investments desc;
limit 3;
fetch { ""investor"": $i.name, ""investments"": $investments };"
synthetic-1,companies,493,high,cypher_wrong_direction,Cypher has (Person)-[:HAS_INVESTOR]->(Organization) but schema says Organization->Person,What are the names of the first 3 persons who are investors in more than one organization?,"MATCH (p:Person)-[:HAS_INVESTOR]->(o:Organization)
WITH p, count(o) as num_orgs
WHERE num_orgs > 1
RETURN p.name
LIMIT 3","match
  $p isa person;
  $o isa organization;
  (investor: $p, organization: $o) isa invested_in;
reduce $num_orgs = count($o) groupby $p;
match $num_orgs > 1;
limit 3;
fetch { ""name"": $p.name };"
synthetic-1,companies,549,high,cypher_wrong_direction,Cypher has (Organization)-[:HAS_INVESTOR]->(Person) but schema says Person->Organization,List the first 3 organizations that have an investor who is a person.,"MATCH (o:Organization)<-[:HAS_INVESTOR]-(p:Person)
RETURN o.name AS organization, p.name AS investor
LIMIT 3","match
  $o isa organization;
  $p isa person;
  (investor: $p, organization: $o) isa invested_in;
limit 3;
fetch { ""organization"": $o.name, ""investor"": $p.name };"
synthetic-1,companies,649,high,cypher_wrong_direction,Cypher has (Person)-[:HAS_BOARD_MEMBER]->(Organization) but schema says Organization->Person,Which organizations have a CEO who is also a board member of another organization?,"MATCH (o1:Organization)-[:HAS_CEO]->(ceo:Person),
      (ceo)-[:HAS_BOARD_MEMBER]->(o2:Organization)
WHERE o1 <> o2
RETURN o1.name AS org1, ceo.name AS ceo_name, o2.name AS org2","match
  $o1 isa organization, has name $on1;
  $ceo isa person, has name $ceon;
  $o2 isa organization, has name $on2;
  (organization: $o1, ceo: $ceo) isa ceo_of;
  (organization: $o2, member: $ceo) isa board_member_of;
  $o1 has organization_id $id1;
  $o2 has organization_id $id2;
  $id1 != $id2;
fetch { ""org1"": $on1, ""ceo_name"": $ceon, ""org2"": $on2 };"
synthetic-1,companies,659,high,cypher_wrong_direction,Cypher has (Person)-[:HAS_BOARD_MEMBER]->(Organization) but schema says Organization->Person,Which organizations have investors who are also board members?,"MATCH (o:Organization)<-[:HAS_INVESTOR]-(p:Person)-[:HAS_BOARD_MEMBER]->(o) RETURN o.name AS organization, p.name AS investor_board_member","match $o isa organization; $p isa person; (investor: $p, organization: $o) isa invested_in; (organization: $o, member: $p) isa board_member_of; fetch { ""organization"": $o.name, ""investor_board_member"": $p.name };"
synthetic-1,companies,659,high,cypher_wrong_direction,Cypher has (Organization)-[:HAS_INVESTOR]->(Person) but schema says Person->Organization,Which organizations have investors who are also board members?,"MATCH (o:Organization)<-[:HAS_INVESTOR]-(p:Person)-[:HAS_BOARD_MEMBER]->(o) RETURN o.name AS organization, p.name AS investor_board_member","match $o isa organization; $p isa person; (investor: $p, organization: $o) isa invested_in; (organization: $o, member: $p) isa board_member_of; fetch { ""organization"": $o.name, ""investor_board_member"": $p.name };"
synthetic-1,companies,790,high,cypher_wrong_direction,Cypher has (Person)-[:HAS_INVESTOR]->(Organization) but schema says Organization->Person,Who are the investors in the organization 'Accenture' who are also people?,"MATCH (p:Person)-[:HAS_INVESTOR]->(o:Organization {name: 'Accenture'})
RETURN p.name AS investor","match
  $p isa person;
  $o isa organization, has name ""Accenture"";
  (investor: $p, organization: $o) isa invested_in;
fetch { ""investor"": $p.name };"
synthetic-1,companies,825,high,cypher_wrong_direction,Cypher has (Person)-[:HAS_BOARD_MEMBER]->(Organization) but schema says Organization->Person,Which organizations have CEOs that are also board members of other organizations?,"MATCH (o1:Organization)-[:HAS_CEO]->(p:Person) WHERE EXISTS { (p)-[:HAS_BOARD_MEMBER]->(o2:Organization) WHERE o1 <> o2 } RETURN o1.name AS organization, p.name AS ceo_and_board_member","match $o1 isa organization; $p isa person; (organization: $o1, ceo: $p) isa ceo_of; (organization: $o1, member: $p) isa board_member_of; fetch { ""organization"": $o1.name, ""ceo_and_board_member"": $p.name };"
synthetic-1,companies,861,high,cypher_wrong_direction,Cypher has (Organization)-[:HAS_INVESTOR]->(Person) but schema says Person->Organization,Find the top 3 organizations that have been invested in by more than one person.,"MATCH (o:Organization)<-[:HAS_INVESTOR]-(p:Person)
WITH o, count(p) AS num_investors
WHERE num_investors > 1
RETURN o.name AS organization, num_investors
ORDER BY num_investors DESC
LIMIT 3","match
  $o isa organization;
  $p isa person;
  (investor: $p, organization: $o) isa invested_in;
reduce $num_investors = count($p) groupby $o;
match $num_investors > 1;
sort $num_investors desc;
limit 3;
fetch { ""organization"": $o.name, ""num_investors"": $num_investors };"
synthetic-1,companies,866,high,cypher_wrong_direction,Cypher has (Person)-[:HAS_BOARD_MEMBER]->(Organization) but schema says Organization->Person,What are the names of the people who are board members of at least two different organizations?,"MATCH (p:Person)-[:HAS_BOARD_MEMBER]->(o:Organization)
WITH p, count(o) as num_orgs
WHERE num_orgs >= 2
RETURN p.name","match
  $p isa person, has name $pn;
  $o1 isa organization;
  $o2 isa organization;
  (organization: $o1, member: $p) isa board_member_of;
  (organization: $o2, member: $p) isa board_member_of;
  $o1 has organization_id $id1;
  $o2 has organization_id $id2;
  $id1 != $id2;
fetch { ""name"": $pn };"
synthetic-1,companies,872,high,cypher_wrong_direction,Cypher has (Person)-[:HAS_INVESTOR]->(Organization) but schema says Organization->Person,List the first 5 people who are investors in more than one organization.,"MATCH (p:Person)-[:HAS_INVESTOR]->(o:Organization)
WITH p, count(o) as num_orgs_invested
WHERE num_orgs_invested > 1
RETURN p.name as person, num_orgs_invested as number_of_organizations
ORDER BY num_orgs_invested DESC
LIMIT 5","match
  $p isa person;
  $o isa organization;
  (investor: $p, organization: $o) isa invested_in;
reduce $num_orgs_invested = count($o) groupby $p;
match $num_orgs_invested > 1;
sort $num_orgs_invested desc;
limit 5;
fetch { ""person"": $p.name, ""number_of_organizations"": $num_orgs_invested };"
synthetic-1,companies,895,high,cypher_wrong_direction,Cypher has (Organization)-[:HAS_BOARD_MEMBER]->(Person) but schema says Person->Organization,List the first 5 organizations that have a CEO who is also a board member of a competitor.,"MATCH (o:Organization)-[:HAS_CEO]->(ceo:Person)
WHERE EXISTS {
  (o)-[:HAS_COMPETITOR]->(competitor:Organization)<-[:HAS_BOARD_MEMBER]-(ceo)
}
RETURN o.name AS organization, ceo.name AS ceo
LIMIT 5","match
  $o isa organization;
  $ceo isa person;
  $competitor isa organization;
  ceo_of (organization: $o, ceo: $ceo);
  competes_with (competitor: $o, competitor: $competitor);
  board_member_of (organization: $competitor, member: $ceo);
limit 5;
fetch { ""organization"": $o.name, ""ceo"": $ceo.name };"
synthetic-1,companies,897,high,cypher_wrong_direction,Cypher has (Organization)-[:HAS_BOARD_MEMBER]->(Person) but schema says Person->Organization,Identify the top 3 organizations with the most board members.,"MATCH (o:Organization)<-[:HAS_BOARD_MEMBER]-(p:Person)
WITH o, count(p) AS boardMemberCount
ORDER BY boardMemberCount DESC
LIMIT 3
RETURN o.name AS organization, boardMemberCount","match
  $o isa organization, has name $on;
  board_member_of (organization: $o, member: $p);
reduce $count = count($p) groupby $o, $on;
sort $count desc;
limit 3;
fetch { ""organization"": $on, ""board_member_count"": $count };"
synthetic-1,companies,919,high,cypher_wrong_direction,Cypher has (Organization)-[:HAS_BOARD_MEMBER]->(Person) but schema says Person->Organization,Find the top 3 organizations that have the most board members who are also CEOs of other organizations.,"MATCH (o:Organization)<-[:HAS_BOARD_MEMBER]-(p:Person)
WHERE EXISTS {(p)-[:HAS_CEO]->(:Organization)}
WITH o, count(p) AS ceo_board_members
RETURN o.name AS organization, ceo_board_members
ORDER BY ceo_board_members DESC
LIMIT 3","match
  $o isa organization, has name $on;
  $p isa person;
  $other isa organization;
  board_member_of (organization: $o, member: $p);
  ceo_of (organization: $other, ceo: $p);
  $o has organization_id $oid;
  $other has organization_id $otherid;
  $oid != $otherid;
reduce $count = count($p) groupby $o, $on;
sort $count desc;
limit 3;
fetch { ""organization"": $on, ""ceo_board_members"": $count };"
synthetic-1,neoflix,3,high,cypher_wrong_direction,Cypher has (Movie)-[:PRODUCED_BY]->(ProductionCompany) but schema says ProductionCompany->Movie,Name 3 movies directed by Pixar Animation Studios.,"MATCH (m:Movie)<-[:PRODUCED_BY]-(c:ProductionCompany {name: 'Pixar Animation Studios'})
RETURN m.title
LIMIT 3","match
  $m isa movie;
  $c isa production_company, has production_company_name 'Pixar Animation Studios';
  $rel0 isa produced_by (media: $m, producer: $c);
  $m has title $title_m;
limit 3;
fetch {
  ""title"": $title_m
};"
synthetic-1,neoflix,369,high,cypher_wrong_direction,Cypher has (Movie)-[:PRODUCED_BY]->(ProductionCompany) but schema says ProductionCompany->Movie,Which 3 movies have a production company named 'Lucasfilm' associated with them?,"MATCH (m:Movie)<-[:PRODUCED_BY]-(c:ProductionCompany {name: 'Lucasfilm'})
RETURN m.title
LIMIT 3","match
  $m isa movie;
  $c isa production_company, has production_company_name 'Lucasfilm';
  $rel0 isa produced_by (media: $m, producer: $c);
  $m has title $title_m;
limit 3;
fetch {
  ""title"": $title_m
};"
synthetic-1,neoflix,380,high,cypher_wrong_direction,Cypher has (Movie)-[:PRODUCED_BY]->(ProductionCompany) but schema says ProductionCompany->Movie,Name the top 5 production companies that have produced the highest grossing movies.,"MATCH (m:Movie)<-[:PRODUCED_BY]-(c:ProductionCompany)
WHERE m.revenue IS NOT NULL
RETURN c.name AS company, sum(m.revenue) AS total_revenue
ORDER BY total_revenue DESC
LIMIT 5","match
  $c isa production_company, has production_company_name $cn;
  $m isa movie, has revenue $rev;
  produced_by (media: $m, producer: $c);
reduce $total_revenue = sum($rev) groupby $c, $cn;
sort $total_revenue desc;
limit 5;
fetch { ""company"": $cn, ""total_revenue"": $total_revenue };"
synthetic-1,neoflix,406,high,cypher_wrong_direction,Cypher has (Movie)-[:PRODUCED_BY]->(ProductionCompany) but schema says ProductionCompany->Movie,What are the first 5 production companies producing films in the 'Animation' genre?,"MATCH (g:Genre {name: 'Animation'})<-[:IN_GENRE]-(m:Movie)<-[:PRODUCED_BY]-(c:ProductionCompany)
RETURN c.name AS company
ORDER BY company
LIMIT 5","match
$g isa genre, has genre_name ""Animation"";
$m isa movie;
in_genre (genre: $g, media: $m);
$c isa production_company, has production_company_name $company;
produced_by (producer: $c, media: $m);
sort $company;
limit 5;
fetch {
  ""company"": $company
};"
synthetic-1,neoflix,839,high,cypher_wrong_direction,Cypher has (Movie)-[:PRODUCED_BY]->(ProductionCompany) but schema says ProductionCompany->Movie,Who are the first 3 actors to have roles in movies with at least five different production companies?,"MATCH (p:Person)-[:CAST_FOR]->(m:Movie)<-[:PRODUCED_BY]-(c:ProductionCompany)
WITH p, count(DISTINCT c) AS num_companies
WHERE num_companies >= 5
RETURN p.name
ORDER BY num_companies DESC
LIMIT 3","match
  $p isa person, has person_name $name;
  $m isa movie;
  $c isa production_company;
  cast_for (actor: $p, film: $m);
  produced_by (media: $m, producer: $c);
select $p, $c, $name;
distinct;
reduce $count = count($c) groupby $p, $name;
match $count >= 5;
sort $count desc;
limit 3;
fetch {
  ""name"": $name
};
"
synthetic-1,twitch,15,high,cypher_wrong_direction,Cypher has (User)-[:VIP]->(Stream) but schema says Stream->User,List the first 3 users who are VIPs in the stream 'itsbigchase'.,"MATCH (u:User)-[:VIP]->(s:Stream {name: 'itsbigchase'})
RETURN u.name AS user
LIMIT 3","match
  $s isa stream, has name ""itsbigchase"";
  vip_status (channel_with_vips: $s, vip_user: $u);
  $u has name $un;
limit 3;
fetch { ""user"": $un };"
synthetic-1,twitch,56,high,cypher_wrong_direction,Cypher has (User)-[:VIP]->(Stream) but schema says Stream->User,Which users are VIPs in more than one stream?,"MATCH (u:User)-[:VIP]->(s:Stream)
WITH u, count(s) AS num_vip_streams
WHERE num_vip_streams > 1
RETURN u.name AS user, num_vip_streams","match
  $u isa user, has name $un;
  vip_status (vip_user: $u, channel_with_vips: $s);
reduce $num_vip_streams = count($s) groupby $un;
sort $num_vip_streams desc;"
synthetic-1,twitch,88,high,cypher_wrong_direction,Cypher has (User)-[:VIP]->(Stream) but schema says Stream->User,Which 3 users have VIP status on the most streams?,"MATCH (u:User)-[:VIP]->(s:Stream)
WITH u, count(s) AS vip_count
ORDER BY vip_count DESC
LIMIT 3
RETURN u.name AS user, vip_count","match
  $u isa user, has name $un;
  vip_status (vip_user: $u, channel_with_vips: $s);
reduce $vip_count = count($s) groupby $un;
sort $vip_count desc;
limit 3;"
synthetic-1,twitch,102,high,cypher_wrong_direction,Cypher has (User)-[:VIP]->(Stream) but schema says Stream->User,Which 3 users are VIPs on the most diverse set of streams?,"MATCH (u:User)-[:VIP]->(s:Stream)
WITH u, count(distinct s) as num_streams
RETURN u.name, num_streams
ORDER BY num_streams DESC
LIMIT 3","match
  $u isa user, has name $un;
  vip_status (vip_user: $u, channel_with_vips: $s);
reduce $num_streams = count($s) groupby $un;
sort $num_streams desc;
limit 3;"
synthetic-1,twitch,106,high,cypher_wrong_direction,Cypher has (User)-[:VIP]->(Stream) but schema says Stream->User,Identify streams that have moderators who are also VIPs.,"MATCH (s:Stream)<-[:MODERATOR]-(m:User)-[:VIP]->(s)
RETURN s.name AS stream, m.name AS moderator_and_vip","match
  moderation (moderated_channel: $s, moderating_user: $m);
  vip_status (channel_with_vips: $s, vip_user: $m);
  $s has name $sn;
  $m has name $mn;
fetch { ""stream"": $sn, ""moderator_and_vip"": $mn };"
synthetic-1,twitch,113,high,cypher_wrong_direction,Cypher has (User)-[:VIP]->(Stream) but schema says Stream->User,Which users are VIPs on at least two different streams?,"MATCH (u:User)-[:VIP]->(s:Stream)
WITH u, count(distinct s) as num_vip_streams
WHERE num_vip_streams >= 2
RETURN u.name as user, num_vip_streams","match
  $u isa user, has name $un;
  vip_status (vip_user: $u, channel_with_vips: $s);
select $u, $un, $s;
distinct;
reduce $num_vip_streams = count($s) groupby $u, $un;
match $num_vip_streams >= 2;
fetch {
  ""user"": $un,
  ""num_vip_streams"": $num_vip_streams
};"
synthetic-1,twitch,129,high,cypher_wrong_direction,Cypher has (User)-[:VIP]->(Stream) but schema says Stream->User,How many users have VIP status in more than one stream?,"MATCH (u:User)-[:VIP]->(s:Stream)
WITH u, count(s) AS vip_count
WHERE vip_count > 1
RETURN count(u) AS user_count","match
  $u isa user;
  vip_status (vip_user: $u, channel_with_vips: $s);
reduce $vip_count = count($s) groupby $u;
match $vip_count > 1;
reduce $user_count = count($u);"
synthetic-1,twitch,139,high,cypher_wrong_direction,Cypher has (User)-[:VIP]->(Stream) but schema says Stream->User,Which 3 users have VIP status in the most streams?,"MATCH (u:User)-[:VIP]->(s:Stream)
WITH u, count(s) AS vip_count
ORDER BY vip_count DESC
LIMIT 3
RETURN u.name AS user, vip_count","match
  $u isa user, has name $un;
  vip_status (vip_user: $u, channel_with_vips: $s);
reduce $vip_count = count($s) groupby $un;
sort $vip_count desc;
limit 3;"
synthetic-1,twitch,149,high,cypher_wrong_direction,Cypher has (Stream)-[:VIP]->(User) but schema says User->Stream,Identify the top 5 streams that have users as VIPs.,"MATCH (s:Stream)<-[:VIP]-(u:User)
RETURN s.name AS stream, count(u) AS vip_count
ORDER BY vip_count DESC
LIMIT 5","match
  $s isa stream, has name $sn;
  vip_status (channel_with_vips: $s, vip_user: $u);
reduce $vip_count = count($u) groupby $sn;
sort $vip_count desc;
limit 5;"
synthetic-1,twitch,165,high,cypher_wrong_direction,Cypher has (User)-[:VIP]->(Stream) but schema says Stream->User,"What are the first 3 users who are VIPs in streams with more than 10,000 total views?","MATCH (u:User)-[:VIP]->(s:Stream)
WHERE s.total_view_count > 10000
RETURN u.name AS user, s.name AS stream
ORDER BY s.total_view_count DESC
LIMIT 3","match
  $s isa stream, has total_view_count $tvc, has name $sn;
  $tvc > 10000;
  vip_status (channel_with_vips: $s, vip_user: $u);
  $u has name $un;
sort $tvc desc;
limit 3;
fetch { ""user"": $un, ""stream"": $sn };"
