source,database,original_index,confidence,check,detail,question,cypher,typeql
synthetic-1,neoflix,848,medium,cypher_wrong_label_property,"Cypher accesses p.job but ""job"" is not on :Person (exists on other types)",List the first 3 movies with the highest number of directors.,"MATCH (m:Movie)<-[:CREW_FOR]-(p:Person)
WHERE p.job = 'Director'
WITH m, count(p) AS num_directors
ORDER BY num_directors DESC
RETURN m.title AS movie, num_directors
LIMIT 3","match
  $m isa movie, has title $title;
  $crew isa crew_for (crew_member: $p, film: $m), has job ""Director"";
reduce $count = count($p) groupby $m, $title;
sort $count desc;
limit 3;
fetch { ""movie"": $title, ""num_directors"": $count };"
synthetic-1,recommendations,22,medium,cypher_wrong_label_property,"Cypher accesses u.born but ""born"" is not on :User (exists on other types)",Show the top 3 movies that have been rated by the oldest users.,"MATCH (m:Movie)<-[r:RATED]-(u:User)
WITH m, u, r
ORDER BY u.born ASC
LIMIT 3
RETURN m.title AS movie, u.name AS user, r.rating AS rating","match
$u isa user, has age $a;
$r isa rated (user: $u, film: $m);
$r has rating $rt;
sort $a desc;
limit 3;
fetch { ""movie"": $m.title, ""user"": $u.name, ""rating"": $rt };"
synthetic-1,recommendations,242,medium,cypher_wrong_label_property,"Cypher accesses u.born but ""born"" is not on :User (exists on other types)",Show the first 3 movies that have been rated by the youngest users.,"MATCH (m:Movie)<-[r:RATED]-(u:User)
WITH m, u, r
ORDER BY u.born DESC, r.timestamp
RETURN m.title AS movie, u.name AS user
LIMIT 3","match
$u isa user, has age $a;
$r isa rated (user: $u, film: $m);
sort $a asc;
limit 3;
fetch { ""movie"": $m.title, ""user"": $u.name };"
synthetic-1,twitch,6,medium,cypher_wrong_label_property,"Cypher accesses vip.followers but ""followers"" is not on :User (exists on other types)",Who are the top 3 VIPs in the stream named 'summit1g'?,"MATCH (s:Stream {name: 'summit1g'})<-[:VIP]-(vip:User)
RETURN vip.name AS vip, vip.followers AS followers
ORDER BY followers DESC
LIMIT 3","match
  $s isa stream, has name ""summit1g"";
  vip_status (channel_with_vips: $s, vip_channel: $vip);
  $vip has name $vn, has followers $f;
sort $f desc;
limit 3;
fetch { ""vip"": $vn, ""followers"": $f };"
synthetic-1,twitch,9,medium,cypher_wrong_label_property,"Cypher accesses u.id but ""id"" is not on :User (exists on other types)",List the first 5 users who are chatters in more than one stream.,"MATCH (u:User)-[:CHATTER]->(:Stream)
WITH u, count(DISTINCT u) AS num_streams
WHERE num_streams > 1
RETURN u.name, u.id
LIMIT 5","match
  $u isa user, has name $un;
  chat_activity (chatting_user: $u, channel_with_chatters: $s);
reduce $count = count($s) groupby $un;
sort $count desc;
limit 5;"
synthetic-1,twitch,13,medium,cypher_wrong_label_property,"Cypher accesses m.followers but ""followers"" is not on :User (exists on other types)",Who are the top 3 moderators for the stream with the highest follower count?,"MATCH (s:Stream)
WITH s
ORDER BY s.followers DESC
LIMIT 1
MATCH (s)-[:MODERATOR]->(m:User)
RETURN m.name AS moderator, m.followers AS follower_count
ORDER BY follower_count DESC
LIMIT 3","match
  $s isa stream, has followers $f;
  moderation (moderated_channel: $s, moderating_user: $m);
  $m has name $mn;
sort $f desc;
limit 3;
fetch { ""moderator"": $mn };"
synthetic-1,twitch,43,medium,cypher_wrong_label_property,"Cypher accesses u.followers but ""followers"" is not on :User (exists on other types)",Who are the top 3 users who are VIPs in the stream with the name '9linda'?,"MATCH (s:Stream {name: '9linda'})<-[:VIP]-(u:User)
RETURN u.name AS user, u.followers AS followers
ORDER BY followers DESC
LIMIT 3","match
  $s isa stream, has name ""9linda"";
  vip_status (channel_with_vips: $s, vip_channel: $vip);
  $vip has name $vn, has followers $f;
sort $f desc;
limit 3;
fetch { ""user"": $vn, ""followers"": $f };"
synthetic-1,twitch,48,medium,cypher_wrong_label_property,"Cypher accesses moderator.followers but ""followers"" is not on :User (exists on other types)",Who are the top 3 moderators in the stream with the lowest follower count?,"MATCH (s:Stream)<-[:MODERATOR]-(m:User)
WITH s, m
ORDER BY s.followers ASC, count{(m)-[:MODERATOR]->(s)} DESC
LIMIT 1
WITH s
MATCH (s)<-[:MODERATOR]-(moderator:User)
RETURN moderator.name AS moderator, moderator.followers AS followers
ORDER BY followers DESC
LIMIT 3","match
  $s isa stream, has followers $f;
  moderation (moderated_channel: $s, moderating_user: $m);
  $m has name $mn;
sort $f asc;
limit 3;
fetch { ""moderator"": $mn };"
synthetic-1,twitch,128,medium,cypher_wrong_label_property,"Cypher accesses u.followers but ""followers"" is not on :User (exists on other types)",Which streams have chatters who have less than 1000 followers?,"MATCH (s:Stream)<-[:CHATTER]-(u:User)
WHERE u.followers < 1000
RETURN s, u","match
  $s isa stream, has name $sn;
  chat_activity (channel_with_chatters: $s, chatting_channel: $c);
  $c has name $cn, has followers $f;
  $f < 1000;
fetch { ""stream"": $sn, ""chatter"": $cn };"
synthetic-1,twitch,162,medium,cypher_wrong_label_property,"Cypher accesses m.followers but ""followers"" is not on :User (exists on other types)",What are the names of the first 3 streams that have a moderator with more than 5000 followers?,"MATCH (s:Stream)<-[:MODERATOR]-(m:User)
WHERE m.followers > 5000
RETURN s.name
LIMIT 3","match
  $s isa stream, has name $sn;
  moderation (moderated_channel: $s, moderating_channel: $m);
  $m has followers $f;
  $f > 5000;
limit 3;
fetch { ""name"": $sn };"
synthetic-1,twitch,171,medium,cypher_wrong_label_property,"Cypher accesses u.followers but ""followers"" is not on :User (exists on other types)",List the top 5 streams that have chatters with more than 5000 followers.,"MATCH (s:Stream)<-[:CHATTER]-(u:User)
WHERE u.followers > 5000
RETURN s.name AS stream, s.url AS url, s.followers AS followers
ORDER BY s.followers DESC
LIMIT 5","match
  $s isa stream, has name $sn, has url $url, has followers $sf;
  chat_activity (channel_with_chatters: $s, chatting_channel: $c);
  $c has followers $cf;
  $cf > 5000;
sort $sf desc;
limit 5;
fetch { ""stream"": $sn, ""url"": $url, ""followers"": $sf };"
synthetic-1,twitch,184,medium,cypher_wrong_label_property,"Cypher accesses u.followers but ""followers"" is not on :User (exists on other types)",Which 3 streams have the most VIP users who also have more than 5000 followers?,"MATCH (s:Stream)-[:VIP]->(u:User)
WHERE u.followers > 5000
WITH s, count(u) AS vipCount
RETURN s.name AS streamName, vipCount
ORDER BY vipCount DESC
LIMIT 3","with fun vip_high_followers_count($s: stream) -> integer:
  match
    $u isa user, has followers $f;
    $f > 5000;
    vip_status (channel_with_vips: $s, vip_user: $u);
  return count;
match
$s isa stream;
let $count = vip_high_followers_count($s);
$count > 0;
sort $count desc;
limit 3;
fetch { ""stream"": $s.name, ""vip_count"": $count };"
synthetic-1,twitch,195,medium,cypher_wrong_label_property,"Cypher accesses u.id but ""id"" is not on :User (exists on other types)",Identify the first 3 users who are moderators for streams with a description containing 'Belarus'.,"MATCH (u:User)-[:MODERATOR]->(s:Stream)
WHERE s.description CONTAINS 'Belarus'
RETURN u.name, u.id
LIMIT 3","match
  $s isa stream, has description $d;
  $d like ""%Belarus%"";
  moderation (moderated_channel: $s, moderating_user: $u);
  $u has name $un;
limit 3;
fetch { ""name"": $un };"
synthetic-1,twitch,201,medium,cypher_wrong_label_property,"Cypher accesses m.followers but ""followers"" is not on :User (exists on other types)",Identify the first 3 streams that have moderators with a follower count over 1000.,"MATCH (s:Stream)<-[:MODERATOR]-(m:User)
WHERE m.followers > 1000
RETURN s.name AS stream, m.name AS moderator
ORDER BY s.createdAt
LIMIT 3","match
  $s isa stream, has name $sn, has created_at $ca;
  moderation (moderated_channel: $s, moderating_channel: $m);
  $m has name $mn, has followers $f;
  $f > 1000;
sort $ca asc;
limit 3;
fetch { ""stream"": $sn, ""moderator"": $mn };"
synthetic-1,twitch,204,medium,cypher_wrong_label_property,"Cypher accesses u.id but ""id"" is not on :User (exists on other types)",Find the first 3 users who are moderators of more than one stream.,"MATCH (u:User)-[:MODERATOR]->(s:Stream)
WITH u, count(s) AS num_moderated_streams
WHERE num_moderated_streams > 1
RETURN u.name, u.id
ORDER BY num_moderated_streams DESC
LIMIT 3","match
  $u isa user, has name $un;
  moderation (moderating_user: $u, moderated_channel: $s);
reduce $num_moderated_streams = count($s) groupby $un;
sort $num_moderated_streams desc;
limit 3;"
synthetic-1,twitch,218,medium,cypher_wrong_label_property,"Cypher accesses u.total_view_count but ""total_view_count"" is not on :User (exists on other types)","List the top 5 streams that have chatters with a total view count over 10,000.","MATCH (s:Stream)<-[:CHATTER]-(u:User)
WHERE u.total_view_count > 10000
RETURN s.name AS stream_name, s.total_view_count AS stream_views
ORDER BY s.total_view_count DESC
LIMIT 5","match
  $s isa stream, has name $sn, has total_view_count $stvc;
  chat_activity (channel_with_chatters: $s, chatting_channel: $c);
  $c has total_view_count $ctvc;
  $ctvc > 10000;
sort $stvc desc;
limit 5;
fetch { ""stream_name"": $sn, ""stream_views"": $stvc };"
synthetic-1,twitch,224,medium,cypher_wrong_label_property,"Cypher accesses u.followers but ""followers"" is not on :User (exists on other types)",Identify the first 3 streams that have chatters who are users with a follower count below 3000.,"MATCH (s:Stream)<-[:CHATTER]-(u:User)
WHERE u.followers < 3000
RETURN s.name AS stream_name, s.url AS stream_url
ORDER BY s.createdAt
LIMIT 3","match
  $s isa stream, has name $sn, has url $url, has created_at $ca;
  chat_activity (channel_with_chatters: $s, chatting_channel: $c);
  $c has followers $f;
  $f < 3000;
sort $ca asc;
limit 3;
fetch { ""stream_name"": $sn, ""stream_url"": $url };"
synthetic-1,twitch,228,medium,cypher_wrong_label_property,"Cypher accesses m.followers but ""followers"" is not on :User (exists on other types)",Identify the first 3 streams that have a language set to 'ru' and a moderator with a follower count above 5000.,"MATCH (s:Stream)-[:HAS_LANGUAGE]->(:Language {name: 'ru'})
MATCH (s)-[:MODERATOR]->(m:User)
WHERE m.followers > 5000
RETURN s
LIMIT 3","match
  $s isa stream, has name $sn;
  language_usage (channel: $s, used_language: $l);
  $l has name ""ru"";
  moderation (moderated_channel: $s, moderating_channel: $m);
  $m has followers $f;
  $f > 5000;
limit 3;
fetch { ""stream"": $sn };"
synthetic-1,twitch,233,medium,cypher_wrong_label_property,"Cypher accesses u.followers but ""followers"" is not on :User (exists on other types)",List the top 5 streams with moderators who are users and have a follower count above 2000.,"MATCH (s:Stream)-[:MODERATOR]->(u:User)
WHERE u.followers > 2000
RETURN s.name AS stream, s.followers AS followers
ORDER BY followers DESC
LIMIT 5","match
  $s isa stream, has name $sn, has followers $sf;
  moderation (moderated_channel: $s, moderating_channel: $m);
  $m has followers $mf;
  $mf > 2000;
sort $sf desc;
limit 5;
fetch { ""stream"": $sn, ""followers"": $sf };"
synthetic-1,twitch,240,medium,cypher_wrong_label_property,"Cypher accesses u.id but ""id"" is not on :User (exists on other types)","Identify the first 3 users who are moderators for streams with a total view count exceeding 500,000.","MATCH (u:User)-[:MODERATOR]->(s:Stream)
WHERE s.total_view_count > 500000
RETURN u.name, u.id
ORDER BY u.createdAt
LIMIT 3","match
  $s isa stream, has total_view_count $tvc;
  $tvc > 500000;
  moderation (moderated_channel: $s, moderating_user: $u);
  $u has name $un;
limit 3;
fetch { ""name"": $un };"
synthetic-1,twitch,240,medium,cypher_wrong_label_property,"Cypher accesses u.createdAt but ""createdAt"" is not on :User (exists on other types)","Identify the first 3 users who are moderators for streams with a total view count exceeding 500,000.","MATCH (u:User)-[:MODERATOR]->(s:Stream)
WHERE s.total_view_count > 500000
RETURN u.name, u.id
ORDER BY u.createdAt
LIMIT 3","match
  $s isa stream, has total_view_count $tvc;
  $tvc > 500000;
  moderation (moderated_channel: $s, moderating_user: $u);
  $u has name $un;
limit 3;
fetch { ""name"": $un };"
synthetic-1,twitch,276,medium,cypher_wrong_label_property,"Cypher accesses m.createdAt but ""createdAt"" is not on :User (exists on other types)",Who are the first 3 stream moderators who have been in that role since before 2015?,"MATCH (s:Stream)-[:MODERATOR]->(m:User)
WHERE m.createdAt < date('2015-01-01')
RETURN m.name AS moderator, m.createdAt AS modSince
ORDER BY m.createdAt
LIMIT 3","match
  $s isa stream;
  moderation (moderated_channel: $s, moderating_channel: $m);
  $m has name $mn, has created_at $ca;
  $ca < 2015-01-01T00:00:00;
sort $ca asc;
limit 3;
fetch { ""moderator"": $mn, ""modSince"": $ca };"
synthetic-1,twitch,287,high,cypher_wrong_label_property,"Cypher accesses u.createdAt but ""createdAt"" is not on :User (exists on other types)",Who are the first 5 users who have been moderators in streams with a language other than 'en'?,"MATCH (u:User)-[:MODERATOR]->(s:Stream)-[:HAS_LANGUAGE]->(l:Language)
WHERE l.name <> 'en'
RETURN u.name AS user, u.createdAt AS created_at
ORDER BY u.createdAt
LIMIT 5","match
  $m isa stream, has name $mn, has created_at $ca;
  moderation (moderating_channel: $m, moderated_channel: $s);
  language_usage (channel: $s, used_language: $l);
  $l has name $ln;
  not { $ln == ""en""; };
sort $ca asc;
limit 5;
fetch { ""user"": $mn, ""created_at"": $ca };"
synthetic-1,twitch,289,medium,cypher_wrong_label_property,"Cypher accesses u.followers but ""followers"" is not on :User (exists on other types)","Which streams are the first 3 that have a VIP user with over 500,000 followers?","MATCH (s:Stream)-[:VIP]->(u:User)
WHERE u.followers > 500000
RETURN s.name AS stream_name, u.name AS vip_user
ORDER BY u.followers DESC
LIMIT 3","match
  $s isa stream, has name $sn;
  vip_status (channel_with_vips: $s, vip_channel: $v);
  $v has name $vn, has followers $f;
  $f > 500000;
sort $f desc;
limit 3;
fetch { ""stream_name"": $sn, ""vip_user"": $vn };"
synthetic-1,twitch,296,medium,cypher_wrong_label_property,"Cypher accesses u.createdAt but ""createdAt"" is not on :User (exists on other types)",List the first 5 streams that have been moderated by the same user for over 5 years.,"MATCH (s:Stream)-[:MODERATOR]->(u:User)
WHERE u.createdAt < datetime() - duration('P5Y')
WITH s, u
ORDER BY s.createdAt
LIMIT 5
RETURN s.name AS stream, u.name AS moderator","match
  $s isa stream, has name $sn, has created_at $sca;
  moderation (moderated_channel: $s, moderating_channel: $m);
  $m has name $mn, has created_at $mca;
  $mca < 2016-01-01T00:00:00;
sort $sca asc;
limit 5;
fetch { ""stream"": $sn, ""moderator"": $mn };"
synthetic-1,twitch,321,medium,cypher_wrong_label_property,"Cypher accesses u.followers but ""followers"" is not on :User (exists on other types)","Which streams have been moderated by users with the most followers, listing the top 3?","MATCH (s:Stream)<-[:MODERATOR]-(u:User)
WITH s, max(u.followers) AS max_followers
ORDER BY max_followers DESC
LIMIT 3
RETURN s.name AS stream, max_followers","match
$s isa stream, has followers $f;
moderation (moderated_channel: $s, moderating_user: $u);
reduce $max_f = max($f) groupby $s;
sort $max_f desc;
limit 3;
fetch { ""stream"": $s.name, ""max_followers"": $max_f };"
synthetic-1,twitch,323,medium,cypher_wrong_label_property,"Cypher accesses t.followers but ""followers"" is not on :Team (exists on other types)","List the first 3 games that have been featured in streams with a team having over 1,000 followers.","MATCH (s:Stream)-[:HAS_TEAM]->(t:Team), (s)-[:PLAYS]->(g:Game)
WHERE t.followers > 1000
RETURN g.name AS game
ORDER BY g.name
LIMIT 3","match
  $s isa stream;
  $t isa team, has followers $f;
  $f > 1000;
  team_membership (member_stream: $s, organization: $t);
  $g isa game, has name $gn;
  game_play (streaming_channel: $s, played_game: $g);
sort $gn asc;
limit 3;
fetch {
  ""game"": $gn
};"
synthetic-1,twitch,336,medium,cypher_wrong_label_property,"Cypher accesses u.createdAt but ""createdAt"" is not on :User (exists on other types)",Who are the first 5 users who have moderated streams with descriptions mentioning 'professional'?,"MATCH (u:User)-[:MODERATOR]->(s:Stream)
WHERE s.description CONTAINS 'professional'
RETURN u.name AS user, s.name AS stream
ORDER BY u.createdAt
LIMIT 5","match
  $s isa stream, has name $sn, has description $d;
  $d like ""%professional%"";
  moderation (moderated_channel: $s, moderating_user: $u);
  $u has name $un;
limit 5;
fetch { ""user"": $un, ""stream"": $sn };"
synthetic-1,twitch,423,medium,cypher_wrong_label_property,"Cypher accesses u.followers but ""followers"" is not on :User (exists on other types)","List the streams that have VIP users with less than 10,000 followers.","MATCH (s:Stream)-[:VIP]->(u:User)
WHERE u.followers < 10000
RETURN s","match
  $s isa stream;
  $u isa user, has followers $f;
  $f < 10000;
  vip_status (channel_with_vips: $s, vip_user: $u);
fetch {
  ""stream"": $s.name
};"
synthetic-1,twitch,483,medium,cypher_wrong_label_property,"Cypher accesses u.followers but ""followers"" is not on :User (exists on other types)","List the streams that are moderated by users with more than 10,000 followers.","MATCH (s:Stream)<-[:MODERATOR]-(u:User)
WHERE u.followers > 10000
RETURN s","match
  $s isa stream, has name $sn;
  moderation (moderated_channel: $s, moderating_channel: $m);
  $m has followers $f;
  $f > 10000;
fetch { ""stream"": $sn };"
synthetic-1,twitch,535,medium,cypher_wrong_label_property,"Cypher accesses u.followers but ""followers"" is not on :User (exists on other types)",Name the top 3 users who are moderators in the stream with the highest follower count.,"MATCH (s:Stream)
WITH s
ORDER BY s.followers DESC
LIMIT 1
MATCH (s)<-[:MODERATOR]-(u:User)
RETURN u.name
ORDER BY u.followers DESC
LIMIT 3","with fun max_followers() -> integer:
  match $s isa stream, has followers $f;
  return max($f);

match
$s isa stream, has followers $f;
let $max = max_followers();
$f == $max;
moderation (moderated_channel: $s, moderating_user: $u);
limit 3;
fetch { ""user"": $u.name };"
synthetic-1,twitter,415,medium,cypher_wrong_label_property,"Cypher accesses me.statuses but ""statuses"" is not on :Me (exists on other types)",Which users followed by 'neo4j' have a higher status count than 'neo4j'?,"MATCH (me:Me {screen_name: 'neo4j'})-[:FOLLOWS]->(u:User)
WHERE u.statuses > me.statuses
RETURN u.screen_name, u.statuses","match
  $me isa me, has screen_name ""neo4j"", has statuses $me_statuses;
  follows (follower: $me, followed: $u);
  $u has screen_name $sn, has statuses $u_statuses;
  $u_statuses > $me_statuses;
fetch { ""screen_name"": $sn, ""statuses"": $u_statuses };"
synthetic-2,companies,360,medium,cypher_wrong_label_property,"Cypher accesses acquired.date but ""date"" is not on :Organization (exists on other types)",List 5 organizations that have acquired other organizations in the past year.,"MATCH (acquirer:Organization)-[:HAS_SUBSIDIARY]->(acquired:Organization)
WHERE acquired.date >= date('2022-10-01') AND acquired.date <= date('2023-10-01')
RETURN acquirer.name AS Acquirer, acquired.name AS Acquired
LIMIT 5","match
$acquirer isa organization, has name $acq_name;
$acquired isa organization, has name $acqd_name;
subsidiary_of (parent: $acquirer, subsidiary: $acquired);
limit 5;
fetch {
  ""Acquirer"": $acq_name,
  ""Acquired"": $acqd_name
};"
synthetic-2,companies,681,medium,cypher_wrong_label_property,"Cypher accesses a.text but ""text"" is not on :Article (exists on other types)",Which organizations are involved in legal disputes according to articles?,"MATCH (a:Article)-[:MENTIONS]->(o:Organization)
WHERE a.title CONTAINS ""legal dispute"" OR a.summary CONTAINS ""legal dispute"" OR a.text CONTAINS ""legal dispute""
RETURN DISTINCT o.name","match
$a isa article;
mentions (article: $a, mentioned: $o);
$o isa organization, has name $n;
{
  $a has title $t;
  $t like "".*legal dispute.*"";
} or {
  $a has article_summary $s;
  $s like "".*legal dispute.*"";
};
select $n;
distinct;
fetch {
  ""name"": $n
};"
synthetic-2,movies,9,medium,cypher_wrong_label_property,"Cypher accesses p.roles but ""roles"" is not on :Person (exists on other types)",List the first 5 movies that have been acted in by someone with the role 'Captain' and reviewed with a rating below 60.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE 'Captain' IN p.roles
WITH m
MATCH (m)<-[:REVIEWED]-(r:Person)
WHERE r.rating < 60
RETURN m.title AS MovieTitle
LIMIT 5","match
$m isa movie;
$act isa acted_in (actor: $p, film: $m);
$act has roles ""Captain"";
$rev isa reviewed (reviewer: $r, film: $m);
$rev has rating $rat;
$rat < 60;
limit 5;
fetch {
  ""MovieTitle"": $m.title
};"
synthetic-2,movies,9,medium,cypher_wrong_label_property,"Cypher accesses r.rating but ""rating"" is not on :Person (exists on other types)",List the first 5 movies that have been acted in by someone with the role 'Captain' and reviewed with a rating below 60.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE 'Captain' IN p.roles
WITH m
MATCH (m)<-[:REVIEWED]-(r:Person)
WHERE r.rating < 60
RETURN m.title AS MovieTitle
LIMIT 5","match
$m isa movie;
$act isa acted_in (actor: $p, film: $m);
$act has roles ""Captain"";
$rev isa reviewed (reviewer: $r, film: $m);
$rev has rating $rat;
$rat < 60;
limit 5;
fetch {
  ""MovieTitle"": $m.title
};"
synthetic-2,movies,29,medium,cypher_wrong_label_property,"Cypher accesses r.rating but ""rating"" is not on :Person (exists on other types)",List the first 5 people who wrote a movie with a rating of at least 80 in a review.,"MATCH (p:Person)-[:WROTE]->(m:Movie)<-[:REVIEWED]-(r:Person)
WHERE r.rating >= 80
RETURN DISTINCT p.name
LIMIT 5","match
$p isa person;
$m isa movie;
wrote (writer: $p, film: $m);
$rev isa reviewed (reviewer: $r, film: $m);
$rev has rating $rat;
$rat >= 80;
select $p;
distinct;
limit 5;
fetch {
  ""name"": $p.name
};"
