source,database,original_index,confidence,check,detail,question,cypher,typeql
synthetic-1,movies,245,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),List the top 5 movies with the most roles listed in ACTED_IN relationship.,"MATCH (m:Movie)<-[r:ACTED_IN]-(p:Person)
RETURN m.title AS movie, size(r.roles) AS roleCount
ORDER BY roleCount DESC
LIMIT 5","match
  $m isa movie, has title $t;
  $ai isa acted_in (film: $m), has roles $r;
reduce $roleCount = count($r) groupby $t;
sort $roleCount desc;
limit 5;
fetch {
  ""movie"": $t,
  ""roleCount"": $roleCount
};"
synthetic-1,movies,260,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Who has the most roles in a single movie?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
RETURN p.name AS person, m.title AS movie, size(r.roles) AS num_roles
ORDER BY num_roles DESC
LIMIT 1","match
  $p isa person, has name $n;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
  $m isa movie, has title $t;
reduce $count = count($r) groupby $p, $m, $n, $t;
sort $count desc;
limit 1;
fetch {
  ""person"": $n,
  ""movie"": $t,
  ""num_roles"": $count
};
"
synthetic-1,movies,277,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),List the top 5 movies with the most diverse cast in terms of birth years.,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WITH m, collect(p.born) AS birthYears
RETURN m.title AS movie, size(apoc.coll.toSet(birthYears)) AS numUniqueBirthYears
ORDER BY numUniqueBirthYears DESC
LIMIT 5","match
  $m isa movie, has title $t;
  acted_in (actor: $p, film: $m);
  $p has born $b;
select $b, $m, $t;
distinct;
reduce $numUniqueBirthYears = count groupby $m, $t;
sort $numUniqueBirthYears desc;
limit 5;
fetch {
  ""movie"": $t,
  ""numUniqueBirthYears"": $numUniqueBirthYears
};"
synthetic-1,movies,287,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Which movies have been reviewed by more than two persons?,"MATCH (m:Movie)
WHERE size([(p)-[:REVIEWED]->(m) | p]) > 2
RETURN m.title","match
  $m isa movie, has title $t;
  (reviewer: $p, film: $m) isa reviewed;
reduce $count = count($p) groupby $t;
match $count > 2;
fetch {
  ""title"": $t
};"
synthetic-1,movies,388,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),List all movies with more than 3 roles listed in their ACTED_IN relationships.,"MATCH (m:Movie)<-[r:ACTED_IN]-(p:Person)
WHERE size(r.roles) > 3
RETURN m.title, r.roles","match
  $m isa movie, has title $t;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
reduce $count = count($r) groupby $ai, $t;
match $count > 3;
fetch {
  ""title"": $t,
  ""role_count"": $count
};"
synthetic-1,movies,395,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Who has the most roles in a single movie?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
RETURN p.name AS person, m.title AS movie, size(r.roles) AS num_roles
ORDER BY num_roles DESC
LIMIT 1","match
  $p isa person, has name $n;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
  $m has title $t;
reduce $count = count($r) groupby $p, $n, $m, $t;
sort $count desc;
limit 1;
fetch {
  ""person"": $n,
  ""movie"": $t,
  ""num_roles"": $count
};"
synthetic-1,movies,405,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Who has the most diverse roles across different movies?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WITH p, size(collect(distinct r.roles)) AS num_roles
RETURN p.name AS actor, num_roles
ORDER BY num_roles DESC
LIMIT 1","match
  $p isa person, has name $n;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
reduce $num_roles = count($r) groupby $n;
sort $num_roles desc;
limit 1;
fetch {
  ""actor"": $n,
  ""num_roles"": $num_roles
};"
synthetic-1,movies,424,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),List the movies with exactly two roles in their ACTED_IN relationships.,"MATCH (m:Movie)<-[r:ACTED_IN]-(p:Person)
WHERE size(r.roles) = 2
RETURN m.title","match
  $rel isa acted_in (actor: $p, film: $m);
  $m has title $t;
  $rel has roles $r;
reduce $count = count($r) groupby $rel, $t;
match $count == 2;
fetch {
  ""title"": $t
};"
synthetic-1,movies,430,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Who are the top 3 actors with the most diverse roles?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WITH p, size(collect(distinct r.roles)) AS num_roles
ORDER BY num_roles DESC
LIMIT 3
RETURN p.name AS actor, num_roles AS number_of_distinct_roles","match
  $p isa person, has name $n;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
reduce $num_roles = count($r) groupby $n;
sort $num_roles desc;
limit 3;
fetch {
  ""actor"": $n,
  ""number_of_distinct_roles"": $num_roles
};"
synthetic-1,movies,455,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),List 3 movies with the most roles listed in the ACTED_IN relationship.,"MATCH (m:Movie)<-[r:ACTED_IN]-(p:Person)
RETURN m.title AS movie, size(r.roles) AS num_roles
ORDER BY num_roles DESC
LIMIT 3","match
  $m isa movie, has title $t;
  $rel isa acted_in (film: $m), has roles $r;
reduce $num_roles = count($r) groupby $t;
sort $num_roles desc;
limit 3;
fetch {
  ""movie"": $t,
  ""num_roles"": $num_roles
};"
synthetic-1,movies,465,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),What are the top 3 movies with the most diverse roles in the ACTED_IN relationship?,"MATCH (m:Movie)<-[r:ACTED_IN]-(p:Person)
WITH m, size(collect(distinct r.roles)) AS role_diversity
RETURN m.title AS movie, role_diversity
ORDER BY role_diversity DESC
LIMIT 3","match
  $m isa movie, has title $t;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
select $t, $r;
distinct;
reduce $role_diversity = count groupby $t;
sort $role_diversity desc;
limit 3;
fetch {
  ""movie"": $t,
  ""role_diversity"": $role_diversity
};"
synthetic-1,movies,493,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),List the top 5 actors by the variety of roles they played in movies.,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WITH p, size(collect(distinct r.roles)) as roleCount
ORDER BY roleCount DESC
LIMIT 5
RETURN p.name as actor, roleCount as numberOfRoles","match
  $p isa person, has name $n;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
reduce $roleCount = count($r) groupby $n;
sort $roleCount desc;
limit 5;
fetch {
  ""actor"": $n,
  ""numberOfRoles"": $roleCount
};"
synthetic-1,movies,501,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Which 3 persons have the most distinct roles in the ACTED_IN relationship?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WITH p, size(collect(distinct r.roles)) AS num_roles
ORDER BY num_roles DESC
LIMIT 3
RETURN p.name AS person, num_roles","match
  $p isa person, has name $n;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
reduce $num_roles = count($r) groupby $n;
sort $num_roles desc;
limit 3;
fetch {
  ""person"": $n,
  ""num_roles"": $num_roles
};"
synthetic-1,movies,518,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Name 3 people who have the most combined roles across all their ACTED_IN movies.,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WITH p, size(r.roles) AS role_count
RETURN p.name, sum(role_count) AS total_roles
ORDER BY total_roles DESC
LIMIT 3","match
  $p isa person, has name $n;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
reduce $total_roles = count($r) groupby $p, $n;
sort $total_roles desc;
limit 3;
fetch {
  ""name"": $n,
  ""total_roles"": $total_roles
};"
synthetic-1,movies,527,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),List the top 3 movies with roles played by persons born in the 1940s.,"MATCH (p:Person)-[ai:ACTED_IN]->(m:Movie)
WHERE p.born >= 1940 AND p.born < 1950
RETURN m.title AS movie, collect(ai.roles) AS roles
ORDER BY size(roles) DESC
LIMIT 3","match
  $p isa person, has born $b;
  $b >= 1940;
  $b < 1950;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
reduce $count = count($ai) groupby $m;
sort $count desc;
limit 3;
fetch {
  ""movie"": $m.title,
  ""role_count"": $count
};"
synthetic-1,movies,532,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Which 3 persons have the most diverse roles across movies they acted in?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WITH p, size(collect(distinct r.roles)) AS num_roles
ORDER BY num_roles DESC
LIMIT 3
RETURN p.name AS person, num_roles AS number_of_distinct_roles","match
  $p isa person, has name $n;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
reduce $num_roles = count($r) groupby $n;
sort $num_roles desc;
limit 3;
fetch {
  ""person"": $n,
  ""number_of_distinct_roles"": $num_roles
};"
synthetic-1,movies,584,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),List all movies with exactly 5 roles in the 'ACTED_IN' relationship.,"MATCH (m:Movie)<-[r:ACTED_IN]-(p:Person)
WHERE size(r.roles) = 5
RETURN m.title","match
  $m isa movie, has title $t;
  $rel isa acted_in (actor: $p, film: $m), has roles $r;
reduce $role_count = count($r) groupby $rel, $t;
match $role_count == 5;
fetch {
  ""title"": $t
};
"
synthetic-1,movies,589,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),What are the roles list sizes for each movie Keanu Reeves has acted in?,"MATCH (p:Person {name: 'Keanu Reeves'})-[r:ACTED_IN]->(m:Movie)
RETURN m.title, size(r.roles) AS roleCount","match
  $p isa person, has name ""Keanu Reeves"";
  $m isa movie, has title $t;
  $ai isa acted_in (film: $m, actor: $p);
  $ai has roles $r;
reduce $count = count($r) groupby $m, $t;
fetch {
  ""movie"": $t,
  ""roleCount"": $count
};"
synthetic-1,movies,605,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),List the top 5 movies by number of roles in the 'ACTED_IN' relationship.,"MATCH (m:Movie)<-[r:ACTED_IN]-(p:Person)
RETURN m.title AS movie, size(r.roles) AS numRoles
ORDER BY numRoles DESC
LIMIT 5","match
  $m isa movie, has title $t;
  $rel isa acted_in (actor: $p, film: $m);
  $rel has roles $r;
reduce $roleCount = count($r) groupby $t;
sort $roleCount desc;
limit 5;
fetch {
  ""movie"": $t,
  ""roleCount"": $roleCount
};"
synthetic-1,movies,622,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Who are the top 3 persons with the most roles in movies they have acted in?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WITH p, size(r.roles) AS role_count
ORDER BY role_count DESC
LIMIT 3
RETURN p.name AS person, role_count","match
  $p isa person, has name $n;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
reduce $role_count = count($r) groupby $n;
sort $role_count desc;
limit 3;
fetch {
  ""person"": $n,
  ""role_count"": $role_count
};"
synthetic-1,movies,648,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Who has the most roles in a single movie?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
RETURN p.name AS person, m.title AS movie, size(r.roles) AS num_roles
ORDER BY num_roles DESC
LIMIT 1","match
  $p isa person, has name $n;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
  $m has title $t;
reduce $count = count($r) groupby $p, $m, $n, $t;
sort $count desc;
limit 1;
fetch {
  ""person"": $n,
  ""movie"": $t,
  ""num_roles"": $count
};"
synthetic-1,movies,660,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Who are the top 3 actors in terms of the diversity of roles played?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WITH p, size(collect(distinct r.roles)) AS num_roles
ORDER BY num_roles DESC
LIMIT 3
RETURN p.name AS actor, num_roles AS number_of_distinct_roles","match
  $p isa person, has name $n;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
reduce $num_roles = count($r) groupby $n;
sort $num_roles desc;
limit 3;
fetch {
  ""actor"": $n,
  ""number_of_distinct_roles"": $num_roles
};"
synthetic-1,movies,667,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),What are the first 3 movies with the most roles listed?,"MATCH (m:Movie)<-[r:ACTED_IN]-()
RETURN m.title, size(r.roles) AS num_roles
ORDER BY num_roles DESC
LIMIT 3","match
  $m isa movie, has title $t;
  (actor: $p, film: $m) isa acted_in;
reduce $num_roles = count($p) groupby $t;
sort $num_roles desc;
limit 3;
fetch {
  ""movie"": $t,
  ""num_roles"": $num_roles
};"
synthetic-1,movies,669,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Name the top 5 movies with the most diverse cast in terms of roles.,"MATCH (m:Movie)<-[ai:ACTED_IN]-(p:Person)
WITH m, size(collect(distinct ai.roles)) AS role_diversity
RETURN m.title AS movie, role_diversity
ORDER BY role_diversity DESC
LIMIT 5","match
  $m isa movie, has title $t;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
reduce $role_diversity = count($r) groupby $t;
sort $role_diversity desc;
limit 5;
fetch {
  ""movie"": $t,
  ""role_diversity"": $role_diversity
};"
synthetic-1,movies,692,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),What is the average number of roles per actor in 'The Matrix'?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie {title: 'The Matrix'})
RETURN avg(size(r.roles)) AS avg_roles_per_actor","match
  $rel isa acted_in (actor: $p, film: $m);
  $m has title ""The Matrix"";
  $rel has roles $role;
reduce $role_count = count($role) groupby $p;
reduce $avg = mean($role_count);
fetch {
  ""avg_roles_per_actor"": $avg
};"
synthetic-1,neoflix,151,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),List the first 5 countries that have produced movies with an average vote above 7.0.,"MATCH (c:Country)<-[:PRODUCED_IN_COUNTRY]-(m:Movie)
WHERE m.average_vote > 7.0
RETURN c.name AS country, avg(m.average_vote) AS avg_vote
ORDER BY avg_vote DESC
LIMIT 5","match
  $c isa country, has country_name $cn;
  $m isa movie;
  (media: $m, country: $c) isa produced_in_country;
  $m has average_vote $av;
  $av > 7.0;
reduce $avg = mean($av) groupby $c, $cn;
sort $avg desc;
limit 5;
fetch { ""country"": $cn, ""avg_vote"": $avg };"
synthetic-1,neoflix,803,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),List the first 3 genres of movies with the highest average vote count.,"MATCH (m:Movie)-[:IN_GENRE]->(g:Genre)
WITH g, avg(m.vote_count) AS avg_votes
ORDER BY avg_votes DESC
LIMIT 3
RETURN g.name AS genre, avg_votes","match
  $m isa movie, has vote_count $vc;
  $g isa genre, has genre_name $gn;
  in_genre (media: $m, genre: $g);
reduce $avg = mean($vc) groupby $g, $gn;
sort $avg desc;
limit 3;
fetch {
  ""genre"": $gn,
  ""avg_votes"": $avg
};"
synthetic-1,neoflix,819,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),List the first 3 genres of movies with the highest average vote count.,"MATCH (m:Movie)-[:IN_GENRE]->(g:Genre)
WITH g, avg(m.vote_count) AS avg_votes
ORDER BY avg_votes DESC
LIMIT 3
RETURN g.name AS genre, avg_votes","match
  $m isa movie, has vote_count $votes;
  in_genre (media: $m, genre: $g);
  $g has genre_name $name;
reduce $avg = mean($votes) groupby $g, $name;
sort $avg desc;
limit 3;
fetch { ""genre"": $name, ""avg_votes"": $avg };"
synthetic-1,neoflix,837,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),List the first 3 movies with the most unique spoken languages.,"MATCH (m:Movie)-[:SPOKEN_IN_LANGUAGE]->(l:Language)
RETURN m.title AS movie, collect(DISTINCT l.name) AS languages, size(collect(DISTINCT l.name)) AS numLanguages
ORDER BY numLanguages DESC
LIMIT 3","match
  $m isa movie;
  spoken_in_language (media: $m, language: $l);
reduce $num_languages = count($l) groupby $m;
sort $num_languages desc;
limit 3;
fetch {
  ""movie"": $m.title,
  ""numLanguages"": $num_languages
};"
synthetic-1,neoflix,902,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),"List the top 5 movies with the most diverse cast, measured by the number of different countries actors come from.","MATCH (m:Movie)<-[:CAST_FOR]-(p:Person)
WITH m, size(collect(distinct p.country)) AS num_countries
ORDER BY num_countries DESC
LIMIT 5
RETURN m.title AS movie, num_countries AS number_of_countries","match
$m isa movie;
$p isa person;
cast_for (actor: $p, film: $m);
born_in (person: $p, country: $co);
select $m, $co;
distinct;
reduce $num_countries = count($co) groupby $m;
sort $num_countries desc;
limit 5;
fetch { ""movie"": $m.title, ""number_of_countries"": $num_countries };"
synthetic-1,recommendations,23,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),What are the first 5 genres associated with movies having the most languages available?,"MATCH (m:Movie)-[:IN_GENRE]->(g:Genre)
RETURN g.name AS genre, max(size(m.languages)) AS maxLanguages
ORDER BY maxLanguages DESC
LIMIT 5","with fun language_count($m: movie) -> integer:
  match $m has languages $l;
  return count;

match
$m isa movie;
in_genre (film: $m, genre: $g);
let $lang_count = language_count($m);
reduce $max_langs = max($lang_count) groupby $g;
sort $max_langs desc;
limit 5;
fetch { ""genre"": $g.name, ""maxLanguages"": $max_langs };"
synthetic-1,recommendations,117,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),What movies had a budget greater than 100 million dollars and were directed by a director born in the USA?,"MATCH (m:Movie)
WHERE m.budget > 100000000
AND exists {
  (d:Director)-[:DIRECTED]->(m)
  WHERE d.bornIn CONTAINS 'USA'
}
RETURN m.title, m.budget, m.year","match
$d isa person, has name $n;
(director: $d, film: $m) isa directed;
$m has budget $b;
$b > 100000000;
reduce $num_high_budget_movies = count($m) groupby $n;
sort $num_high_budget_movies desc;
limit 10;
fetch { ""director"": $n, ""num_high_budget_movies"": $num_high_budget_movies };"
synthetic-1,recommendations,123,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Which actors have acted in movies from at least three different countries?,"MATCH (a:Actor)-[:ACTED_IN]->(m:Movie)
WITH a, size(collect(distinct m.countries)) AS numCountries
WHERE numCountries >= 3
RETURN a.name AS actor, numCountries","match
$p isa person;
$m isa movie, has countries $c;
acted_in (actor: $p, film: $m);
select $p, $c;
distinct;
reduce $num_countries = count($c) groupby $p;
match
$num_countries >= 3;
fetch { ""actor"": $p.name, ""numCountries"": $num_countries };"
synthetic-1,recommendations,159,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),What are the top 5 movies with the most countries listed in their production?,"MATCH (m:Movie)
WHERE m.countries IS NOT NULL
RETURN m.title, m.countries
ORDER BY size(m.countries) DESC
LIMIT 5","match
$m isa movie, has title $t, has countries $c;
reduce $count = count($c) groupby $m, $t;
sort $count desc;
limit 5;
fetch { ""title"": $t, ""country_count"": $count };"
synthetic-1,recommendations,175,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Which directors have directed movies in more than three different languages?,"MATCH (d:Director)-[:DIRECTED]->(m:Movie)
WHERE m.languages IS NOT NULL
WITH d, size(collect(DISTINCT m.languages)) AS num_languages 
WHERE num_languages > 3
RETURN d.name AS director, num_languages","match
$p isa person;
$m isa movie, has languages $l;
directed (director: $p, film: $m);
select $p, $l;
distinct;
reduce $num_languages = count($l) groupby $p;
match
$num_languages > 3;
fetch { ""director"": $p.name, ""num_languages"": $num_languages };"
synthetic-1,recommendations,178,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Which users have rated the same movie more than once?,"MATCH (u:User)-[r1:RATED]->(m:Movie)<-[r2:RATED]-(u)
WHERE r1.timestamp <> r2.timestamp
RETURN u.name AS user, m.title AS movie","match
$u isa user, has name $n;
$m isa movie, has title $t;
$rel isa rated (user: $u, film: $m);
reduce $count = count($rel) groupby $u, $m, $n, $t;
match $count > 1;
fetch { ""user"": $n, ""movie"": $t };"
synthetic-1,recommendations,253,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),List the top 5 genres of movies with the most language diversity.,"MATCH (m:Movie)-[:IN_GENRE]->(g:Genre)
WITH g, m.languages AS languages
WITH g, size(languages) AS languageCount
RETURN g.name AS genre, avg(languageCount) AS avgLanguages
ORDER BY avgLanguages DESC
LIMIT 5","with fun language_count($m: movie) -> integer:
  match $m has languages $l;
  return count;

match
$m isa movie;
in_genre (film: $m, genre: $g);
let $lang_count = language_count($m);
reduce $avg_langs = mean($lang_count) groupby $g;
sort $avg_langs desc;
limit 5;
fetch { ""genre"": $g.name, ""avgLanguages"": $avg_langs };"
synthetic-1,recommendations,285,high,cypher_lacks_count_vs_typeql,TypeQL uses reduce...count but Cypher has no COUNT(),Which 5 directors have directed movies in more than three different countries?,"MATCH (d:Director)-[:DIRECTED]->(m:Movie)
WITH d, size(collect(distinct m.countries)) AS numCountries
WHERE numCountries > 3
RETURN d.name AS director, numCountries
ORDER BY numCountries DESC
LIMIT 5","match
$p isa person;
$m isa movie, has countries $c;
directed (director: $p, film: $m);
select $p, $c;
distinct;
reduce $num_countries = count($c) groupby $p;
match
$num_countries > 3;
sort $num_countries desc;
limit 5;
fetch { ""director"": $p.name, ""numCountries"": $num_countries };"
