original_index,question,cypher,typeql
10,List the first 3 questions that were asked before the year 2021.,"MATCH (q:Question)
WHERE q.creation_date < 1609459200 // Timestamp for January 1, 2021
RETURN q.title, q.link, q.creation_date
ORDER BY q.creation_date ASC
LIMIT 3","match
$q isa question, has creation_date $cd;
$cd < 1609459200;
sort $cd asc;
limit 3;
fetch {
  ""title"": $q.title,
  ""link"": $q.question_link,
  ""creation_date"": $cd
};"
11,Which questions have been commented on by the user with the display name 'DoubleMiP'? Limit to the top 3.,"MATCH (u:User {display_name: 'DoubleMiP'})-[:COMMENTED]->(c:Comment)-[:COMMENTED_ON]->(q:Question)
RETURN q.title, q.link
LIMIT 3","match
  $u isa user, has display_name ""DoubleMiP"";
  commented (commenter: $u, comment: $c);
  commented_on (comment: $c, question: $q);
limit 3;
fetch {
  ""title"": $q.title,
  ""link"": $q.question_link
};"
12,Who are the top 3 users by the number of questions they have asked?,"MATCH (u:User)-[:ASKED]->(q:Question)
WITH u, COUNT(q) AS question_count
ORDER BY question_count DESC
LIMIT 3
RETURN u.display_name AS user, question_count","match
$u isa user;
asked (asker: $u, question: $q);
reduce $count = count($q) groupby $u;
sort $count desc;
limit 3;
fetch { ""user"": $u.display_name, ""question_count"": $count };"
13,Find the first 3 questions that have more than 2 answers.,"MATCH (q:Question)
WHERE q.answer_count > 2
RETURN q
ORDER BY q.creation_date ASC
LIMIT 3","match
$q isa question, has answer_count $ac, has creation_date $cd;
$ac > 2;
sort $cd asc;
limit 3;
fetch {
  ""question_uuid"": $q.question_uuid,
  ""title"": $q.title,
  ""answer_count"": $ac,
  ""creation_date"": $cd
};"
14,Which questions have been tagged with 'neo4j'?,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'neo4j'})
RETURN q.title, q.link","match
$q isa question;
$t isa tag, has name ""neo4j"";
tagged (question: $q, tag: $t);
fetch {
  ""title"": $q.title,
  ""link"": $q.question_link
};"
15,What are the body markdowns of the top 3 highest scoring answers?,"MATCH (a:Answer)
WITH a
ORDER BY a.score DESC
LIMIT 3
RETURN a.body_markdown","match
$a isa answer, has score $s;
sort $s desc;
limit 3;
fetch {
  ""body_markdown"": $a.body_markdown
};"
16,Who commented on the question titled 'Neo4j- APOC trigger fires without any reason'?,"MATCH (q:Question {title: 'Neo4j- APOC trigger fires without any reason'})<-[:COMMENTED_ON]-(c:Comment)<-[:COMMENTED]-(u:User)
RETURN u.display_name","match
$q isa question, has title ""Neo4j- APOC trigger fires without any reason"";
commented_on (comment: $c, question: $q);
commented (commenter: $u, comment: $c);
fetch {
  ""display_name"": $u.display_name
};"
17,List the top 3 most viewed questions tagged with 'neo4j'.,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'neo4j'})
RETURN q.title, q.link, q.view_count
ORDER BY q.view_count DESC
LIMIT 3","match
$q isa question;
$t isa tag, has name ""neo4j"";
tagged (question: $q, tag: $t);
$q has view_count $vc;
sort $vc desc;
limit 3;
fetch {
  ""title"": $q.title,
  ""link"": $q.question_link,
  ""view_count"": $vc
};"
18,List the UUIDs of all comments made on the question titled 'Specify a certain column as id values in Neo4j Spark connector'.,"MATCH (q:Question {title: 'Specify a certain column as id values in Neo4j Spark connector'})<-[:COMMENTED_ON]-(c:Comment)
RETURN c.uuid","match
$q isa question, has title ""Specify a certain column as id values in Neo4j Spark connector"";
$c isa comment;
commented_on (comment: $c, question: $q);
fetch {
  ""uuid"": $c.comment_uuid
};"
19,Who has provided the most comments across all questions?,"MATCH (u:User)-[:COMMENTED]->(c:Comment)
RETURN u.display_name, COUNT(c) AS comment_count
ORDER BY comment_count DESC
LIMIT 1","match
$u isa user;
commented (commenter: $u, comment: $c);
reduce $count = count($c) groupby $u;
sort $count desc;
limit 1;
fetch { ""display_name"": $u.display_name, ""comment_count"": $count };"
20,Find the top 3 answers with the highest score.,"MATCH (a:Answer)
RETURN a.link, a.title, a.score
ORDER BY a.score DESC
LIMIT 3","match $a isa answer, has score $s;
sort $s desc;
limit 3;
fetch {
  ""link"": $a.answer_link,
  ""title"": $a.title,
  ""score"": $s
};"
21,Display the creation dates of the top 3 questions with the most comments.,"MATCH (q:Question)<-[:COMMENTED_ON]-(c:Comment)
WITH q, COUNT(c) AS comment_count
ORDER BY comment_count DESC
LIMIT 3
RETURN q.creation_date","match
$q isa question;
commented_on (comment: $c, question: $q);
reduce $count = count($c) groupby $q;
sort $count desc;
limit 3;
fetch { ""creation_date"": $q.creation_date };"
22,List all unique tags used in the dataset.,"MATCH (t:Tag)
RETURN DISTINCT t.name AS tag_name","match
$t isa tag;
fetch {
  ""tag_name"": $t.name
};"
23,Which tags are linked to the most viewed questions?,"MATCH (q:Question)-[:TAGGED]->(t:Tag)
WITH t, q
ORDER BY q.view_count DESC
LIMIT 1
RETURN t.name AS tag, q.view_count AS view_count","match
$q isa question, has view_count $vc;
$t isa tag, has name $name;
tagged (question: $q, tag: $t);
sort $vc desc;
limit 1;
fetch { ""tag"": $name, ""view_count"": $vc };"
24,What are the links to the accepted answers for questions asked by 'Mohammed Faraz ali'?,"MATCH (u:User {display_name: 'Mohammed Faraz ali'})-[:ASKED]->(q:Question)-[:ANSWERED]-(a:Answer {is_accepted: true})
RETURN a.link","match
$u isa user, has display_name ""Mohammed Faraz ali"";
asked (asker: $u, question: $q);
answered (answer: $a, question: $q);
$a has is_accepted true;
fetch { ""link"": $a.answer_link };"
25,List the top 3 most viewed questions that have no answers.,"MATCH (q:Question)
WHERE q.answer_count = 0
RETURN q.title, q.view_count
ORDER BY q.view_count DESC
LIMIT 3","match
$q isa question, has answer_count 0, has view_count $vc;
sort $vc desc;
limit 3;
fetch {
  ""title"": $q.title,
  ""view_count"": $vc
};"
26,Which user has the highest average score on their provided answers?,"MATCH (u:User)-[:PROVIDED]->(a:Answer)
WITH u, avg(a.score) AS avg_score
ORDER BY avg_score DESC
LIMIT 1
RETURN u.display_name AS user, avg_score","match
$u isa user;
provided (provider: $u, answer: $a);
$a has score $s;
reduce $avg_score = mean($s) groupby $u;
sort $avg_score desc;
limit 1;
fetch { ""user"": $u.display_name, ""avg_score"": $avg_score };"
27,How many users have commented on the question with the title 'Neo4j- APOC trigger fires without any reason'?,"MATCH (q:Question {title: 'Neo4j- APOC trigger fires without any reason'})<-[:COMMENTED_ON]-(c:Comment)<-[:COMMENTED]-(u:User)
RETURN COUNT(DISTINCT u) AS numberOfUsers","match
$q isa question, has title ""Neo4j- APOC trigger fires without any reason"";
commented_on (comment: $c, question: $q);
commented (commenter: $u, comment: $c);
select $u;
distinct;
reduce $count = count;"
28,List the questions asked in 2021 along with their view counts.,"MATCH (q:Question)
WHERE q.creation_date >= 1609459200 AND q.creation_date < 1640995200
RETURN q.title AS question_title, q.view_count AS view_count","match
$q isa question, has creation_date $cd;
$cd >= 1609459200; $cd < 1640995200;
fetch {
  ""question_title"": $q.title,
  ""view_count"": $q.view_count
};"
29,Which questions have more than one answer?,"MATCH (q:Question)
WHERE q.answer_count > 1
RETURN q.title, q.link, q.answer_count","match
$q isa question, has answer_count $ac;
$ac > 1;
fetch {
  ""title"": $q.title,
  ""link"": $q.question_link,
  ""answer_count"": $ac
};"
30,What are the top 3 most commented on questions?,"MATCH (q:Question)<-[:COMMENTED_ON]-(c:Comment)
WITH q, COUNT(c) AS comment_count
ORDER BY comment_count DESC
LIMIT 3
RETURN q.title AS question_title, q.link AS question_link, comment_count","match
$q isa question;
$c isa comment;
commented_on (comment: $c, question: $q);
reduce $comment_count = count($c) groupby $q;
sort $comment_count desc;
limit 3;
fetch {
  ""question_title"": $q.title,
  ""question_link"": $q.question_link,
  ""comment_count"": $comment_count
};"
31,Can you list all tags associated with questions asked by the user 'Anu'?,"MATCH (u:User {display_name: 'Anu'})-[:ASKED]->(q:Question)-[:TAGGED]->(t:Tag)
RETURN t.name AS tag_name","match
$u isa user, has display_name ""Anu"";
asked (asker: $u, question: $q);
tagged (question: $q, tag: $t);
fetch { ""tag_name"": $t.name };"
32,Which user provided the answer to the question titled 'Create graph from recursive JSON data using apoc.load.json and use UNWIND and FOREACH for setting property'?,"MATCH (q:Question {title: 'Create graph from recursive JSON data using apoc.load.json and use UNWIND and FOREACH for setting property'})
MATCH (a:Answer)-[:ANSWERED]->(q)
MATCH (u:User)-[:PROVIDED]->(a)
RETURN u.display_name","match
$q isa question, has title ""Create graph from recursive JSON data using apoc.load.json and use UNWIND and FOREACH for setting property"";
answered (answer: $a, question: $q);
provided (provider: $u, answer: $a);
fetch { ""display_name"": $u.display_name };"
33,What are the UUIDs of the answers that are marked as accepted?,"MATCH (a:Answer)
WHERE a.is_accepted = true
RETURN a.uuid","match
$a isa answer, has is_accepted true, has answer_uuid $uuid;
fetch {
  ""uuid"": $uuid
};"
34,List the top 3 users by the number of questions they have asked.,"MATCH (u:User)-[:ASKED]->(q:Question)
WITH u, COUNT(q) AS question_count
ORDER BY question_count DESC
LIMIT 3
RETURN u.display_name AS user, question_count","match
$u isa user;
asked (asker: $u, question: $q);
reduce $count = count($q) groupby $u;
sort $count desc;
limit 3;
fetch {
  ""user"": $u.display_name,
  ""question_count"": $count
};"
35,What are the top 5 answers that are marked as accepted?,"MATCH (a:Answer)
WHERE a.is_accepted = true
RETURN a
ORDER BY a.score DESC
LIMIT 5","match
$a isa answer, has is_accepted true, has score $s;
sort $s desc;
limit 5;
fetch {
  ""answer_uuid"": $a.answer_uuid,
  ""answer_link"": $a.answer_link,
  ""title"": $a.title,
  ""is_accepted"": $a.is_accepted,
  ""body_markdown"": $a.body_markdown,
  ""score"": $a.score
};"
36,What are the top 5 most commented-on questions and their titles?,"MATCH (q:Question)<-[:COMMENTED_ON]-(c:Comment)
WITH q, COUNT(c) AS commentCount
ORDER BY commentCount DESC
LIMIT 5
RETURN q.title AS title, commentCount","match
$q isa question;
commented_on (comment: $c, question: $q);
reduce $count = count($c) groupby $q;
sort $count desc;
limit 5;
fetch {
  ""title"": $q.title,
  ""commentCount"": $count
};"
37,List the top 3 most viewed questions tagged with 'neo4j'.,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'neo4j'})
RETURN q.title, q.link, q.view_count
ORDER BY q.view_count DESC
LIMIT 3","match
$q isa question, has question_link $link;
$t isa tag, has name ""neo4j"";
tagged (question: $q, tag: $t);
$q has view_count $vc;
sort $vc desc;
limit 3;
fetch {
  ""title"": $q.title,
  ""link"": $link,
  ""view_count"": $vc
};"
38,What are the top 5 most tagged questions and their view counts?,"MATCH (q:Question)-[:TAGGED]->(t:Tag)
WITH q, COUNT(t) AS tagCount
ORDER BY tagCount DESC, q.view_count DESC
LIMIT 5
RETURN q.title AS question_title, q.view_count AS view_count, tagCount","match
$q isa question, has view_count $view_count, has title $title;
tagged (question: $q, tag: $t);
reduce $tagCount = count($t) groupby $q, $view_count, $title;
sort $tagCount desc, $view_count desc;
limit 5;
fetch {
  ""question_title"": $title,
  ""view_count"": $view_count,
  ""tag_count"": $tagCount
};"
39,List the 3 users who have asked the questions with the highest view counts.,"MATCH (u:User)-[:ASKED]->(q:Question)
RETURN u.display_name, q.view_count
ORDER BY q.view_count DESC
LIMIT 3","match
$u isa user;
$q isa question, has view_count $vc;
asked (asker: $u, question: $q);
sort $vc desc;
limit 3;
fetch {
  ""display_name"": $u.display_name,
  ""view_count"": $vc
};"
40,What are the top 3 questions with the highest scores of their unaccepted answers?,"MATCH (q:Question)<-[:ANSWERED]-(a:Answer)
WHERE a.is_accepted = false
WITH q, a
ORDER BY a.score DESC
LIMIT 3
RETURN q.title AS question_title, q.link AS question_link, a.score AS answer_score","match
$q isa question;
$a isa answer, has is_accepted false, has score $s;
answered (answer: $a, question: $q);
sort $s desc;
limit 3;
fetch {
  ""question_title"": $q.title,
  ""question_link"": $q.question_link,
  ""answer_score"": $s
};"
41,List the top 5 most recent questions with more than one answer.,"MATCH (q:Question)
WHERE q.answer_count > 1
RETURN q.title, q.link, q.creation_date
ORDER BY q.creation_date DESC
LIMIT 5","match
$q isa question, has answer_count $ac, has creation_date $cd;
$ac > 1;
sort $cd desc;
limit 5;
fetch {
  ""title"": $q.title,
  ""link"": $q.question_link,
  ""creation_date"": $cd
};"
42,Who provided answers to the top 3 questions with the most tags?,"// Step 1: Find the top 3 questions with the most tags
MATCH (q:Question)-[:TAGGED]->(t:Tag)
WITH q, COUNT(t) AS tagCount
ORDER BY tagCount DESC
LIMIT 3

// Step 2: Find the users who provided answers to these questions
MATCH (u:User)-[:PROVIDED]->(a:Answer)-[:ANSWERED]->(q)
RETURN DISTINCT u.display_name AS User, q.title AS QuestionTitle","match
$q isa question, has title $qt;
tagged (question: $q, tag: $t);
reduce $tag_count = count($t) groupby $q, $qt;
sort $tag_count desc;
limit 3;
match
provided (provider: $u, answer: $a);
answered (answer: $a, question: $q);
$u has display_name $udn;
select $udn, $qt;
distinct;
fetch { ""User"": $udn, ""QuestionTitle"": $qt };"
43,List the top 3 most tagged questions without an accepted answer.,"MATCH (q:Question)-[:TAGGED]->(t:Tag)
WHERE q.accepted_answer_id IS NULL
WITH q, COUNT(t) AS tagCount
ORDER BY tagCount DESC, q.view_count DESC
LIMIT 3
RETURN q.title AS question_title, q.link AS question_link, tagCount","match
$q isa question;
tagged (question: $q, tag: $t);
not { $q has accepted_answer_id $aaid; };
reduce $tagCount = count($t) groupby $q;
sort $tagCount desc;
limit 3;
fetch {
  ""question_title"": $q.title,
  ""question_link"": $q.question_link,
  ""tagCount"": $tagCount
};"
44,Which 3 questions have the most comments and what are their accepted answer ids?,"MATCH (q:Question)<-[:COMMENTED_ON]-(c:Comment)
WITH q, COUNT(c) AS comment_count
ORDER BY comment_count DESC
LIMIT 3
RETURN q.title AS question_title, q.accepted_answer_id AS accepted_answer_id, comment_count","match
$q isa question;
$c isa comment;
commented_on (comment: $c, question: $q);
reduce $comment_count = count($c) groupby $q;
sort $comment_count desc;
limit 3;
fetch {
  ""question_title"": $q.title,
  ""accepted_answer_id"": $q.accepted_answer_id,
  ""comment_count"": $comment_count
};"
45,List the top 3 users who provided the least answers.,"MATCH (u:User)-[:PROVIDED]->(a:Answer)
WITH u, COUNT(a) AS answer_count
ORDER BY answer_count ASC
LIMIT 3
RETURN u.display_name AS user, answer_count","match
$u isa user;
provided (provider: $u, answer: $a);
reduce $answer_count = count($a) groupby $u;
sort $answer_count asc;
limit 3;
fetch {
  ""user"": $u.display_name,
  ""answer_count"": $answer_count
};"
46,What are the top 3 questions with the most views and their titles?,"MATCH (q:Question)
RETURN q.title, q.view_count
ORDER BY q.view_count DESC
LIMIT 3","match
$q isa question, has view_count $v;
sort $v desc;
limit 3;
fetch {
  ""title"": $q.title,
  ""view_count"": $v
};"
47,List the top 5 questions with the most comments and their associated tags.,"MATCH (q:Question)<-[:COMMENTED_ON]-(c:Comment)
WITH q, COUNT(c) AS comment_count
ORDER BY comment_count DESC
LIMIT 5
MATCH (q)-[:TAGGED]->(t:Tag)
RETURN q.title AS question_title, q.link AS question_link, comment_count, COLLECT(t.name) AS tags","match
$q isa question;
$c isa comment;
commented_on (comment: $c, question: $q);
reduce $comment_count = count($c) groupby $q;
sort $comment_count desc;
limit 5;
match
tagged (question: $q, tag: $t);
fetch {
  ""question_title"": $q.title,
  ""question_link"": $q.question_link,
  ""comment_count"": $comment_count,
  ""tags"": [ $t.name ]
};"
48,Who are the top 3 users with the most provided answers that were not accepted?,"MATCH (u:User)-[:PROVIDED]->(a:Answer)
WHERE a.is_accepted = false
WITH u, COUNT(a) AS answer_count
ORDER BY answer_count DESC
LIMIT 3
RETURN u.display_name AS user, answer_count","match
$u isa user;
$a isa answer, has is_accepted false;
provided (provider: $u, answer: $a);
reduce $answer_count = count($a) groupby $u;
sort $answer_count desc;
limit 3;
fetch {
  ""user"": $u.display_name,
  ""answer_count"": $answer_count
};"
49,What are the top 3 most tagged questions and their answer counts?,"MATCH (q:Question)-[:TAGGED]->(t:Tag)
WITH q, COUNT(t) AS tagCount
ORDER BY tagCount DESC
LIMIT 3
RETURN q.title AS questionTitle, q.answer_count AS answerCount, tagCount","match
$q isa question;
tagged (question: $q, tag: $t);
reduce $tagCount = count($t) groupby $q;
sort $tagCount desc;
limit 3;
fetch {
  ""questionTitle"": $q.title,
  ""answerCount"": $q.answer_count,
  ""tagCount"": $tagCount
};"
50,Which users have asked more than 2 questions? Display the first 5.,"MATCH (u:User)-[:ASKED]->(q:Question)
WITH u, COUNT(q) AS question_count
WHERE question_count > 2
RETURN u.display_name, question_count
LIMIT 5","match
$u isa user;
asked (asker: $u, question: $q);
reduce $question_count = count($q) groupby $u;
match $question_count > 2;
limit 5;
fetch {
  ""display_name"": $u.display_name,
  ""question_count"": $question_count
};"
51,"For the top 3 questions with the least views, who are the users that asked them?","MATCH (q:Question)
WITH q
ORDER BY q.view_count ASC
LIMIT 3
MATCH (u:User)-[:ASKED]->(q)
RETURN q.title AS question_title, q.view_count AS view_count, u.display_name AS user_name","match
$q isa question, has view_count $vc, has title $t;
asked (asker: $u, question: $q);
$u has display_name $dn;
sort $vc asc;
limit 3;
fetch {
  ""question_title"": $t,
  ""view_count"": $vc,
  ""user_name"": $dn
};"
52,Identify the 3 answers with the lowest scores provided to the most viewed questions.,"MATCH (q:Question)-[:ANSWERED]-(a:Answer)
WITH q, a
ORDER BY q.view_count DESC
LIMIT 1
WITH a
ORDER BY a.score ASC
LIMIT 3
RETURN a.link AS answer_link, a.title AS answer_title, a.score AS answer_score","match
$q isa question, has view_count $vc;
answered (question: $q);
reduce $max_vc = max($vc);
match
$q2 isa question, has view_count $vc2;
$vc2 == $max_vc;
answered (question: $q2, answer: $a);
$a has answer_link $link, has title $title, has score $s;
sort $s asc;
limit 3;
fetch { ""answer_link"": $link, ""answer_title"": $title, ""answer_score"": $s };"
53,List the top 3 questions with the least number of answers but with at least one accepted answer.,"MATCH (q:Question)-[:ANSWERED]-(a:Answer)
WHERE a.is_accepted = true
WITH q, COUNT(a) AS answer_count
WHERE q.answer_count > 0
RETURN q.title, q.link, q.answer_count
ORDER BY q.answer_count ASC
LIMIT 3","match
$q isa question, has answer_count $ac;
answered (question: $q, answer: $a);
$a has is_accepted true;
reduce $min_ac = min($ac) groupby $q;
sort $min_ac asc;
limit 3;
fetch {
  ""title"": $q.title,
  ""link"": $q.question_link,
  ""answer_count"": $min_ac
};"
54,Who provided the most answers to the questions with the most comments?,"// Step 1: Find the question(s) with the most comments
MATCH (q:Question)<-[:COMMENTED_ON]-(c:Comment)
WITH q, COUNT(c) AS comment_count
ORDER BY comment_count DESC
LIMIT 1

// Step 2: Find the user(s) who provided the most answers to these questions
MATCH (q)<-[:ANSWERED]-(a:Answer)<-[:PROVIDED]-(u:User)
WITH u, COUNT(a) AS answer_count
ORDER BY answer_count DESC
LIMIT 1

// Step 3: Return the user(s) who provided the most answers
RETURN u.display_name AS user, answer_count","match
$q isa question;
commented_on (comment: $c, question: $q);
reduce $comment_count = count($c) groupby $q;
sort $comment_count desc;
limit 1;
match
answered (answer: $a, question: $q);
provided (provider: $u, answer: $a);
reduce $answer_count = count($a) groupby $u;
sort $answer_count desc;
limit 1;
fetch { ""user"": $u.display_name, ""answer_count"": $answer_count };"
55,List the 3 most recent answers provided to questions tagged with 'neo4j'.,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'neo4j'})
MATCH (a:Answer)-[:ANSWERED]->(q)
RETURN a.link, a.title, a.body_markdown, a.uuid
ORDER BY a.uuid DESC
LIMIT 3","match
$t isa tag, has name ""neo4j"";
$q isa question;
tagged (question: $q, tag: $t);
$a isa answer, has answer_uuid $uuid;
answered (answer: $a, question: $q);
sort $uuid desc;
limit 3;
fetch {
  ""link"": $a.answer_link,
  ""title"": $a.title,
  ""body_markdown"": $a.body_markdown,
  ""uuid"": $uuid
};"
56,Which tags are associated with the question titled 'Create graph from recursive JSON data using apoc.load.json'?,"MATCH (q:Question {title: 'Create graph from recursive JSON data using apoc.load.json'})-[:TAGGED]->(t:Tag)
RETURN t.name AS tag_name","match
$q isa question, has title ""Create graph from recursive JSON data using apoc.load.json"";
tagged (question: $q, tag: $t);
fetch {
  ""tag_name"": $t.name
};"
57,What are the top 5 questions with the highest number of answers?,"MATCH (q:Question)
RETURN q.title, q.link, q.answer_count
ORDER BY q.answer_count DESC
LIMIT 5","match
$q isa question, has answer_count $ac;
sort $ac desc;
limit 5;
fetch {
  ""title"": $q.title,
  ""link"": $q.question_link,
  ""answer_count"": $ac
};"
58,Find the top 3 users who have provided the most answers.,"MATCH (u:User)-[:PROVIDED]->(a:Answer)
WITH u, COUNT(a) AS answer_count
ORDER BY answer_count DESC
LIMIT 3
RETURN u.display_name AS user, answer_count","match
$u isa user;
provided (provider: $u, answer: $a);
reduce $answer_count = count($a) groupby $u;
sort $answer_count desc;
limit 3;
fetch {
  ""user"": $u.display_name,
  ""answer_count"": $answer_count
};"
59,Which user has commented the most number of times? Show the top 3 users.,"MATCH (u:User)-[:COMMENTED]->(c:Comment)
WITH u, COUNT(c) AS commentCount
ORDER BY commentCount DESC
LIMIT 3
RETURN u.display_name AS user, commentCount","match
$u isa user;
$c isa comment;
commented (commenter: $u, comment: $c);
reduce $commentCount = count($c) groupby $u;
sort $commentCount desc;
limit 3;
fetch {
  ""user"": $u.display_name,
  ""commentCount"": $commentCount
};"
60,List the top 5 questions that have an accepted answer.,"MATCH (q:Question)-[:ANSWERED]-(a:Answer)
WHERE a.is_accepted = true
RETURN q.title, q.link, q.creation_date, q.view_count, q.answer_count
ORDER BY q.view_count DESC
LIMIT 5","match
$q isa question;
$a isa answer, has is_accepted true;
answered (question: $q, answer: $a);
$q has view_count $vc;
sort $vc desc;
limit 5;
fetch {
  ""title"": $q.title,
  ""link"": $q.question_link,
  ""creation_date"": $q.creation_date,
  ""view_count"": $q.view_count,
  ""answer_count"": $q.answer_count
};"
61,What are the top 3 highest scoring comments made on questions related to the tag 'cypher'?,"MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'cypher'})
MATCH (c:Comment)-[:COMMENTED_ON]->(q)
RETURN c.link, c.score
ORDER BY c.score DESC
LIMIT 3","match
$t isa tag, has name ""cypher"";
tagged (question: $q, tag: $t);
$c isa comment;
commented_on (comment: $c, question: $q);
$c has score $score;
sort $score desc;
limit 3;
fetch {
  ""link"": $c.comment_link,
  ""score"": $score
};"
62,Find the first 3 questions with no answers.,"MATCH (q:Question)
WHERE q.answer_count = 0
RETURN q
ORDER BY q.creation_date ASC
LIMIT 3","match
$q isa question, has answer_count 0, has creation_date $cd;
sort $cd asc;
limit 3;
fetch {
  ""question"": {
    ""question_uuid"": $q.question_uuid,
    ""title"": $q.title,
    ""creation_date"": $cd
  }
};"
63,Who asked the question with the title 'Neo.ClientError.Statement.ExternalResourceFailed error on loading CSV file from local'?,"MATCH (q:Question {title: 'Neo.ClientError.Statement.ExternalResourceFailed error on loading CSV file from local'})&lt;-[:ASKED]-(u:User)
RETURN u.display_name","match
$q isa question, has title ""Neo.ClientError.Statement.ExternalResourceFailed error on loading CSV file from local"";
asked (asker: $u, question: $q);
fetch {
  ""display_name"": $u.display_name
};"
64,What are the top 3 questions with the highest view count that were asked by the user with the display name 'schernichkin'?,"MATCH (u:User {display_name: 'schernichkin'})-[:ASKED]->(q:Question)
RETURN q.title, q.link, q.view_count
ORDER BY q.view_count DESC
LIMIT 3","match
$u isa user, has display_name ""schernichkin"";
asked (asker: $u, question: $q);
$q has view_count $vc;
sort $vc desc;
limit 3;
fetch {
  ""title"": $q.title,
  ""link"": $q.question_link,
  ""view_count"": $vc
};"
